"Participant" "Onset" "Determiner" "Agecat" "Age" "OldNew" "variable" "TARGETFIXBIN.m" "yT" "N_T" "elogT"
"5623" "P4245yo" "Different" "AN" "Four-Five" 57 "N" "300" 0.2 1 5 -1.09861228866811
"5624" "P4245yo" "Different" "AN" "Four-Five" 57 "N" "400" 0.2 1 5 -1.09861228866811
"5625" "P4245yo" "Different" "AN" "Four-Five" 57 "N" "500" 0.2 1 5 -1.09861228866811
"5626" "P4245yo" "Different" "AN" "Four-Five" 57 "N" "600" 0.2 1 5 -1.09861228866811
"5627" "P4245yo" "Different" "AN" "Four-Five" 57 "N" "700" 0.4 2 5 -0.336472236621213
"5628" "P4245yo" "Different" "AN" "Four-Five" 57 "N" "800" 0.4 2 5 -0.336472236621213
"5629" "P4245yo" "Different" "AN" "Four-Five" 57 "N" "900" 1 5 5 2.39789527279837
"5630" "P4245yo" "Different" "AN" "Four-Five" 57 "N" "1000" 1 5 5 2.39789527279837
"5631" "P4245yo" "Different" "AN" "Four-Five" 57 "Y" "100" 0.75 3 4 0.847297860387204
"5632" "P4245yo" "Different" "AN" "Four-Five" 57 "Y" "200" 0.75 3 4 0.847297860387204
"5633" "P4245yo" "Different" "AN" "Four-Five" 57 "Y" "300" 0.75 3 4 0.847297860387204
"5634" "P4245yo" "Different" "AN" "Four-Five" 57 "Y" "400" 0.75 3 4 0.847297860387204
"5635" "P4245yo" "Different" "AN" "Four-Five" 57 "Y" "500" 0.75 3 4 0.847297860387204
"5636" "P4245yo" "Different" "AN" "Four-Five" 57 "Y" "600" 0.75 3 4 0.847297860387204
"5637" "P4245yo" "Different" "AN" "Four-Five" 57 "Y" "700" 1 4 4 2.19722457733622
"5638" "P4245yo" "Different" "AN" "Four-Five" 57 "Y" "800" 1 4 4 2.19722457733622
"5639" "P4245yo" "Different" "AN" "Four-Five" 57 "Y" "900" 1 4 4 2.19722457733622
"5640" "P4245yo" "Different" "AN" "Four-Five" 57 "Y" "1000" 1 4 4 2.19722457733622
"5641" "P4245yo" "Same" "A" "Four-Five" 57 "N" "100" 0.333333333333333 1 3 -0.510825623765991
"5642" "P4245yo" "Same" "A" "Four-Five" 57 "N" "200" 0.333333333333333 1 3 -0.510825623765991
"5643" "P4245yo" "Same" "A" "Four-Five" 57 "N" "300" 0.666666666666667 2 3 0.510825623765991
"5644" "P4245yo" "Same" "A" "Four-Five" 57 "N" "400" 0.666666666666667 2 3 0.510825623765991
"5645" "P4245yo" "Same" "A" "Four-Five" 57 "N" "500" 0.666666666666667 2 3 0.510825623765991
"5646" "P4245yo" "Same" "A" "Four-Five" 57 "N" "600" 0.666666666666667 2 3 0.510825623765991
"5647" "P4245yo" "Same" "A" "Four-Five" 57 "N" "700" 1 3 3 1.94591014905531
"5648" "P4245yo" "Same" "A" "Four-Five" 57 "N" "800" 1 3 3 1.94591014905531
"5649" "P4245yo" "Same" "A" "Four-Five" 57 "N" "900" 1 3 3 1.94591014905531
"5650" "P4245yo" "Same" "A" "Four-Five" 57 "N" "1000" 1 3 3 1.94591014905531
"5651" "P4245yo" "Same" "A" "Four-Five" 57 "Y" "100" 0.6 3 5 0.336472236621213
"5652" "P4245yo" "Same" "A" "Four-Five" 57 "Y" "200" 0.8 4 5 1.09861228866811
"5653" "P4245yo" "Same" "A" "Four-Five" 57 "Y" "300" 0.8 4 5 1.09861228866811
"5654" "P4245yo" "Same" "A" "Four-Five" 57 "Y" "400" 0.8 4 5 1.09861228866811
"5655" "P4245yo" "Same" "A" "Four-Five" 57 "Y" "500" 0.8 4 5 1.09861228866811
"5656" "P4245yo" "Same" "A" "Four-Five" 57 "Y" "600" 0.6 3 5 0.336472236621213
"5657" "P4245yo" "Same" "A" "Four-Five" 57 "Y" "700" 0.8 4 5 1.09861228866811
"5658" "P4245yo" "Same" "A" "Four-Five" 57 "Y" "800" 1 5 5 2.39789527279837
"5659" "P4245yo" "Same" "A" "Four-Five" 57 "Y" "900" 1 5 5 2.39789527279837
"5660" "P4245yo" "Same" "A" "Four-Five" 57 "Y" "1000" 1 5 5 2.39789527279837
"5661" "P4245yo" "Same" "AN" "Four-Five" 57 "N" "100" 0.75 3 4 0.847297860387204
"5662" "P4245yo" "Same" "AN" "Four-Five" 57 "N" "200" 0.75 3 4 0.847297860387204
"5663" "P4245yo" "Same" "AN" "Four-Five" 57 "N" "300" 0.5 2 4 0
"5664" "P4245yo" "Same" "AN" "Four-Five" 57 "N" "400" 0.75 3 4 0.847297860387204
"5665" "P4245yo" "Same" "AN" "Four-Five" 57 "N" "500" 0.75 3 4 0.847297860387204
"5666" "P4245yo" "Same" "AN" "Four-Five" 57 "N" "600" 0.75 3 4 0.847297860387204
"5667" "P4245yo" "Same" "AN" "Four-Five" 57 "N" "700" 0.75 3 4 0.847297860387204
"5668" "P4245yo" "Same" "AN" "Four-Five" 57 "N" "800" 0.75 3 4 0.847297860387204
"5669" "P4245yo" "Same" "AN" "Four-Five" 57 "N" "900" 0.75 3 4 0.847297860387204
"5670" "P4245yo" "Same" "AN" "Four-Five" 57 "N" "1000" 1 4 4 2.19722457733622
"5671" "P4245yo" "Same" "AN" "Four-Five" 57 "Y" "100" 0.666666666666667 2 3 0.510825623765991
"5672" "P4245yo" "Same" "AN" "Four-Five" 57 "Y" "200" 0.666666666666667 2 3 0.510825623765991
"5673" "P4245yo" "Same" "AN" "Four-Five" 57 "Y" "300" 0.333333333333333 1 3 -0.510825623765991
"5674" "P4245yo" "Same" "AN" "Four-Five" 57 "Y" "400" 0.666666666666667 2 3 0.510825623765991
"5675" "P4245yo" "Same" "AN" "Four-Five" 57 "Y" "500" 0.666666666666667 2 3 0.510825623765991
"5676" "P4245yo" "Same" "AN" "Four-Five" 57 "Y" "600" 0.666666666666667 2 3 0.510825623765991
"5677" "P4245yo" "Same" "AN" "Four-Five" 57 "Y" "700" 0.666666666666667 2 3 0.510825623765991
"5678" "P4245yo" "Same" "AN" "Four-Five" 57 "Y" "800" 0.666666666666667 2 3 0.510825623765991
"5679" "P4245yo" "Same" "AN" "Four-Five" 57 "Y" "900" 0.666666666666667 2 3 0.510825623765991
"5680" "P4245yo" "Same" "AN" "Four-Five" 57 "Y" "1000" 0.666666666666667 2 3 0.510825623765991
"5681" "P433yo" "Different" "A" "Three" 42 "N" "100" 0.25 1 4 -0.847297860387204
"5682" "P433yo" "Different" "A" "Three" 42 "N" "200" 0.25 1 4 -0.847297860387204
"5683" "P433yo" "Different" "A" "Three" 42 "N" "300" 0.25 1 4 -0.847297860387204
"5684" "P433yo" "Different" "A" "Three" 42 "N" "400" 0.25 1 4 -0.847297860387204
"5685" "P433yo" "Different" "A" "Three" 42 "N" "500" 0.25 1 4 -0.847297860387204
"5686" "P433yo" "Different" "A" "Three" 42 "N" "600" 0.5 2 4 0
"5687" "P433yo" "Different" "A" "Three" 42 "N" "700" 0.75 3 4 0.847297860387204
"5688" "P433yo" "Different" "A" "Three" 42 "N" "800" 0.75 3 4 0.847297860387204
"5689" "P433yo" "Different" "A" "Three" 42 "N" "900" 0.75 3 4 0.847297860387204
"5690" "P433yo" "Different" "A" "Three" 42 "N" "1000" 1 4 4 2.19722457733622
"5691" "P433yo" "Different" "A" "Three" 42 "Y" "100" 0.75 3 4 0.847297860387204
"5692" "P433yo" "Different" "A" "Three" 42 "Y" "200" 0.75 3 4 0.847297860387204
"5693" "P433yo" "Different" "A" "Three" 42 "Y" "300" 0.75 3 4 0.847297860387204
"5694" "P433yo" "Different" "A" "Three" 42 "Y" "400" 0.25 1 4 -0.847297860387204
"5695" "P433yo" "Different" "A" "Three" 42 "Y" "500" 0.25 1 4 -0.847297860387204
"5696" "P433yo" "Different" "A" "Three" 42 "Y" "600" 0.25 1 4 -0.847297860387204
"5697" "P433yo" "Different" "A" "Three" 42 "Y" "700" 0.5 2 4 0
"5698" "P433yo" "Different" "A" "Three" 42 "Y" "800" 1 4 4 2.19722457733622
"5699" "P433yo" "Different" "A" "Three" 42 "Y" "900" 1 4 4 2.19722457733622
"5700" "P433yo" "Different" "A" "Three" 42 "Y" "1000" 1 4 4 2.19722457733622
"5701" "P433yo" "Different" "AN" "Three" 42 "N" "100" 0.5 2 4 0
"5702" "P433yo" "Different" "AN" "Three" 42 "N" "200" 0.5 2 4 0
"5703" "P433yo" "Different" "AN" "Three" 42 "N" "300" 0.75 3 4 0.847297860387204
"5704" "P433yo" "Different" "AN" "Three" 42 "N" "400" 0.75 3 4 0.847297860387204
"5705" "P433yo" "Different" "AN" "Three" 42 "N" "500" 0.75 3 4 0.847297860387204
"5706" "P433yo" "Different" "AN" "Three" 42 "N" "600" 0.75 3 4 0.847297860387204
"5707" "P433yo" "Different" "AN" "Three" 42 "N" "700" 1 4 4 2.19722457733622
"5708" "P433yo" "Different" "AN" "Three" 42 "N" "800" 0.75 3 4 0.847297860387204
"5709" "P433yo" "Different" "AN" "Three" 42 "N" "900" 0.75 3 4 0.847297860387204
"5710" "P433yo" "Different" "AN" "Three" 42 "N" "1000" 0.75 3 4 0.847297860387204
"5711" "P433yo" "Different" "AN" "Three" 42 "Y" "100" 0.2 1 5 -1.09861228866811
"5712" "P433yo" "Different" "AN" "Three" 42 "Y" "200" 0.2 1 5 -1.09861228866811
"5713" "P433yo" "Different" "AN" "Three" 42 "Y" "300" 0.2 1 5 -1.09861228866811
"5714" "P433yo" "Different" "AN" "Three" 42 "Y" "400" 0.2 1 5 -1.09861228866811
"5715" "P433yo" "Different" "AN" "Three" 42 "Y" "500" 0.2 1 5 -1.09861228866811
"5716" "P433yo" "Different" "AN" "Three" 42 "Y" "600" 0.4 2 5 -0.336472236621213
"5717" "P433yo" "Different" "AN" "Three" 42 "Y" "700" 0.6 3 5 0.336472236621213
"5718" "P433yo" "Different" "AN" "Three" 42 "Y" "800" 0.6 3 5 0.336472236621213
"5719" "P433yo" "Different" "AN" "Three" 42 "Y" "900" 0.8 4 5 1.09861228866811
"5720" "P433yo" "Different" "AN" "Three" 42 "Y" "1000" 0.6 3 5 0.336472236621213
"5721" "P433yo" "Same" "A" "Three" 42 "N" "100" 0.6 3 5 0.336472236621213
"5722" "P433yo" "Same" "A" "Three" 42 "N" "200" 0.6 3 5 0.336472236621213
"5723" "P433yo" "Same" "A" "Three" 42 "N" "300" 0.8 4 5 1.09861228866811
"5724" "P433yo" "Same" "A" "Three" 42 "N" "400" 0.8 4 5 1.09861228866811
"5725" "P433yo" "Same" "A" "Three" 42 "N" "500" 0.6 3 5 0.336472236621213
"5726" "P433yo" "Same" "A" "Three" 42 "N" "600" 0.4 2 5 -0.336472236621213
"5727" "P433yo" "Same" "A" "Three" 42 "N" "700" 0.4 2 5 -0.336472236621213
"5728" "P433yo" "Same" "A" "Three" 42 "N" "800" 0.6 3 5 0.336472236621213
"5729" "P433yo" "Same" "A" "Three" 42 "N" "900" 0.8 4 5 1.09861228866811
"5730" "P433yo" "Same" "A" "Three" 42 "N" "1000" 0.8 4 5 1.09861228866811
"5731" "P433yo" "Same" "A" "Three" 42 "Y" "100" 0.5 2 4 0
"5732" "P433yo" "Same" "A" "Three" 42 "Y" "200" 0.5 2 4 0
"5733" "P433yo" "Same" "A" "Three" 42 "Y" "300" 0.5 2 4 0
"5734" "P433yo" "Same" "A" "Three" 42 "Y" "400" 0.75 3 4 0.847297860387204
"5735" "P433yo" "Same" "A" "Three" 42 "Y" "500" 0.75 3 4 0.847297860387204
"5736" "P433yo" "Same" "A" "Three" 42 "Y" "600" 0.75 3 4 0.847297860387204
"5737" "P433yo" "Same" "A" "Three" 42 "Y" "700" 1 4 4 2.19722457733622
"5738" "P433yo" "Same" "A" "Three" 42 "Y" "800" 1 4 4 2.19722457733622
"5739" "P433yo" "Same" "A" "Three" 42 "Y" "900" 1 4 4 2.19722457733622
"5740" "P433yo" "Same" "A" "Three" 42 "Y" "1000" 1 4 4 2.19722457733622
"5741" "P433yo" "Same" "AN" "Three" 42 "N" "100" 0.6 3 5 0.336472236621213
"5742" "P433yo" "Same" "AN" "Three" 42 "N" "200" 0.6 3 5 0.336472236621213
"5743" "P433yo" "Same" "AN" "Three" 42 "N" "300" 0.6 3 5 0.336472236621213
"5744" "P433yo" "Same" "AN" "Three" 42 "N" "400" 0.8 4 5 1.09861228866811
"5745" "P433yo" "Same" "AN" "Three" 42 "N" "500" 0.8 4 5 1.09861228866811
"5746" "P433yo" "Same" "AN" "Three" 42 "N" "600" 0.6 3 5 0.336472236621213
"5747" "P433yo" "Same" "AN" "Three" 42 "N" "700" 0.6 3 5 0.336472236621213
"5748" "P433yo" "Same" "AN" "Three" 42 "N" "800" 0.6 3 5 0.336472236621213
"5749" "P433yo" "Same" "AN" "Three" 42 "N" "900" 0.6 3 5 0.336472236621213
"5750" "P433yo" "Same" "AN" "Three" 42 "N" "1000" 0.6 3 5 0.336472236621213
"5751" "P433yo" "Same" "AN" "Three" 42 "Y" "100" 0.8 4 5 1.09861228866811
"5752" "P433yo" "Same" "AN" "Three" 42 "Y" "200" 0.8 4 5 1.09861228866811
"5753" "P433yo" "Same" "AN" "Three" 42 "Y" "300" 0.6 3 5 0.336472236621213
"5754" "P433yo" "Same" "AN" "Three" 42 "Y" "400" 0.6 3 5 0.336472236621213
"5755" "P433yo" "Same" "AN" "Three" 42 "Y" "500" 0.6 3 5 0.336472236621213
"5756" "P433yo" "Same" "AN" "Three" 42 "Y" "600" 0.6 3 5 0.336472236621213
"5757" "P433yo" "Same" "AN" "Three" 42 "Y" "700" 0.8 4 5 1.09861228866811
"5758" "P433yo" "Same" "AN" "Three" 42 "Y" "800" 0.8 4 5 1.09861228866811
"5759" "P433yo" "Same" "AN" "Three" 42 "Y" "900" 0.8 4 5 1.09861228866811
"5760" "P433yo" "Same" "AN" "Three" 42 "Y" "1000" 0.8 4 5 1.09861228866811
"5761" "P4345yo" "Different" "A" "Four-Five" 48 "N" "100" 0.2 1 5 -1.09861228866811
"5762" "P4345yo" "Different" "A" "Four-Five" 48 "N" "200" 0.4 2 5 -0.336472236621213
"5763" "P4345yo" "Different" "A" "Four-Five" 48 "N" "300" 0.2 1 5 -1.09861228866811
"5764" "P4345yo" "Different" "A" "Four-Five" 48 "N" "400" 0.4 2 5 -0.336472236621213
"5765" "P4345yo" "Different" "A" "Four-Five" 48 "N" "500" 0.4 2 5 -0.336472236621213
"5766" "P4345yo" "Different" "A" "Four-Five" 48 "N" "600" 0.6 3 5 0.336472236621213
"5767" "P4345yo" "Different" "A" "Four-Five" 48 "N" "700" 0.4 2 5 -0.336472236621213
"5768" "P4345yo" "Different" "A" "Four-Five" 48 "N" "800" 0.8 4 5 1.09861228866811
"5769" "P4345yo" "Different" "A" "Four-Five" 48 "N" "900" 1 5 5 2.39789527279837
"5770" "P4345yo" "Different" "A" "Four-Five" 48 "N" "1000" 1 5 5 2.39789527279837
"5771" "P4345yo" "Different" "A" "Four-Five" 48 "Y" "100" 0.4 2 5 -0.336472236621213
"5772" "P4345yo" "Different" "A" "Four-Five" 48 "Y" "200" 0.4 2 5 -0.336472236621213
"5773" "P4345yo" "Different" "A" "Four-Five" 48 "Y" "300" 0.4 2 5 -0.336472236621213
"5774" "P4345yo" "Different" "A" "Four-Five" 48 "Y" "400" 0.4 2 5 -0.336472236621213
"5775" "P4345yo" "Different" "A" "Four-Five" 48 "Y" "500" 0.2 1 5 -1.09861228866811
"5776" "P4345yo" "Different" "A" "Four-Five" 48 "Y" "600" 0.2 1 5 -1.09861228866811
"5777" "P4345yo" "Different" "A" "Four-Five" 48 "Y" "700" 0.4 2 5 -0.336472236621213
"5778" "P4345yo" "Different" "A" "Four-Five" 48 "Y" "800" 0.8 4 5 1.09861228866811
"5779" "P4345yo" "Different" "A" "Four-Five" 48 "Y" "900" 0.8 4 5 1.09861228866811
"5780" "P4345yo" "Different" "A" "Four-Five" 48 "Y" "1000" 0.8 4 5 1.09861228866811
"5781" "P4345yo" "Different" "AN" "Four-Five" 48 "N" "100" 0.75 3 4 0.847297860387204
"5782" "P4345yo" "Different" "AN" "Four-Five" 48 "N" "200" 0.75 3 4 0.847297860387204
"5783" "P4345yo" "Different" "AN" "Four-Five" 48 "N" "300" 0.25 1 4 -0.847297860387204
"5784" "P4345yo" "Different" "AN" "Four-Five" 48 "N" "400" 0.25 1 4 -0.847297860387204
"5785" "P4345yo" "Different" "AN" "Four-Five" 48 "N" "500" 0.25 1 4 -0.847297860387204
"5786" "P4345yo" "Different" "AN" "Four-Five" 48 "N" "600" 0.5 2 4 0
"5787" "P4345yo" "Different" "AN" "Four-Five" 48 "N" "700" 0.5 2 4 0
"5788" "P4345yo" "Different" "AN" "Four-Five" 48 "N" "800" 0.5 2 4 0
"5789" "P4345yo" "Different" "AN" "Four-Five" 48 "N" "900" 0.75 3 4 0.847297860387204
"5790" "P4345yo" "Different" "AN" "Four-Five" 48 "N" "1000" 1 4 4 2.19722457733622
"5791" "P4345yo" "Different" "AN" "Four-Five" 48 "Y" "100" 0.25 1 4 -0.847297860387204
"5792" "P4345yo" "Different" "AN" "Four-Five" 48 "Y" "200" 0.5 2 4 0
"5793" "P4345yo" "Different" "AN" "Four-Five" 48 "Y" "300" 0.5 2 4 0
"5794" "P4345yo" "Different" "AN" "Four-Five" 48 "Y" "400" 0.75 3 4 0.847297860387204
"5795" "P4345yo" "Different" "AN" "Four-Five" 48 "Y" "500" 0.75 3 4 0.847297860387204
"5796" "P4345yo" "Different" "AN" "Four-Five" 48 "Y" "600" 0.75 3 4 0.847297860387204
"5797" "P4345yo" "Different" "AN" "Four-Five" 48 "Y" "700" 0.75 3 4 0.847297860387204
"5798" "P4345yo" "Different" "AN" "Four-Five" 48 "Y" "800" 0.75 3 4 0.847297860387204
"5799" "P4345yo" "Different" "AN" "Four-Five" 48 "Y" "900" 1 4 4 2.19722457733622
"5800" "P4345yo" "Different" "AN" "Four-Five" 48 "Y" "1000" 1 4 4 2.19722457733622
"5801" "P4345yo" "Same" "A" "Four-Five" 48 "N" "100" 0.2 1 5 -1.09861228866811
"5802" "P4345yo" "Same" "A" "Four-Five" 48 "N" "200" 0.4 2 5 -0.336472236621213
"5803" "P4345yo" "Same" "A" "Four-Five" 48 "N" "300" 0.2 1 5 -1.09861228866811
"5804" "P4345yo" "Same" "A" "Four-Five" 48 "N" "400" 0.2 1 5 -1.09861228866811
"5805" "P4345yo" "Same" "A" "Four-Five" 48 "N" "500" 0.2 1 5 -1.09861228866811
"5806" "P4345yo" "Same" "A" "Four-Five" 48 "N" "600" 0.2 1 5 -1.09861228866811
"5807" "P4345yo" "Same" "A" "Four-Five" 48 "N" "700" 0.6 3 5 0.336472236621213
"5808" "P4345yo" "Same" "A" "Four-Five" 48 "N" "800" 0.6 3 5 0.336472236621213
"5809" "P4345yo" "Same" "A" "Four-Five" 48 "N" "900" 0.6 3 5 0.336472236621213
"5810" "P4345yo" "Same" "A" "Four-Five" 48 "N" "1000" 0.8 4 5 1.09861228866811
"5811" "P4345yo" "Same" "A" "Four-Five" 48 "Y" "100" 0.5 2 4 0
"5812" "P4345yo" "Same" "A" "Four-Five" 48 "Y" "200" 0.5 2 4 0
"5813" "P4345yo" "Same" "A" "Four-Five" 48 "Y" "300" 0.5 2 4 0
"5814" "P4345yo" "Same" "A" "Four-Five" 48 "Y" "400" 0.75 3 4 0.847297860387204
"5815" "P4345yo" "Same" "A" "Four-Five" 48 "Y" "500" 0.75 3 4 0.847297860387204
"5816" "P4345yo" "Same" "A" "Four-Five" 48 "Y" "600" 0.75 3 4 0.847297860387204
"5817" "P4345yo" "Same" "A" "Four-Five" 48 "Y" "700" 0.75 3 4 0.847297860387204
"5818" "P4345yo" "Same" "A" "Four-Five" 48 "Y" "800" 0.5 2 4 0
"5819" "P4345yo" "Same" "A" "Four-Five" 48 "Y" "900" 0.75 3 4 0.847297860387204
"5820" "P4345yo" "Same" "A" "Four-Five" 48 "Y" "1000" 0.75 3 4 0.847297860387204
"5821" "P4345yo" "Same" "AN" "Four-Five" 48 "N" "100" 0.2 1 5 -1.09861228866811
"5822" "P4345yo" "Same" "AN" "Four-Five" 48 "N" "200" 0.2 1 5 -1.09861228866811
"5823" "P4345yo" "Same" "AN" "Four-Five" 48 "N" "300" 0.2 1 5 -1.09861228866811
"5824" "P4345yo" "Same" "AN" "Four-Five" 48 "N" "400" 0.2 1 5 -1.09861228866811
"5825" "P4345yo" "Same" "AN" "Four-Five" 48 "N" "500" 0.4 2 5 -0.336472236621213
"5826" "P4345yo" "Same" "AN" "Four-Five" 48 "N" "600" 0.6 3 5 0.336472236621213
"5827" "P4345yo" "Same" "AN" "Four-Five" 48 "N" "700" 0.4 2 5 -0.336472236621213
"5828" "P4345yo" "Same" "AN" "Four-Five" 48 "N" "800" 0.6 3 5 0.336472236621213
"5829" "P4345yo" "Same" "AN" "Four-Five" 48 "N" "900" 0.6 3 5 0.336472236621213
"5830" "P4345yo" "Same" "AN" "Four-Five" 48 "N" "1000" 0.6 3 5 0.336472236621213
"5831" "P4345yo" "Same" "AN" "Four-Five" 48 "Y" "100" 0.6 3 5 0.336472236621213
"5832" "P4345yo" "Same" "AN" "Four-Five" 48 "Y" "200" 0.6 3 5 0.336472236621213
"5833" "P4345yo" "Same" "AN" "Four-Five" 48 "Y" "300" 0.4 2 5 -0.336472236621213
"5834" "P4345yo" "Same" "AN" "Four-Five" 48 "Y" "400" 0.2 1 5 -1.09861228866811
"5835" "P4345yo" "Same" "AN" "Four-Five" 48 "Y" "500" 0.4 2 5 -0.336472236621213
"5836" "P4345yo" "Same" "AN" "Four-Five" 48 "Y" "600" 0.6 3 5 0.336472236621213
"5837" "P4345yo" "Same" "AN" "Four-Five" 48 "Y" "700" 0.8 4 5 1.09861228866811
"5838" "P4345yo" "Same" "AN" "Four-Five" 48 "Y" "800" 0.8 4 5 1.09861228866811
"5839" "P4345yo" "Same" "AN" "Four-Five" 48 "Y" "900" 0.8 4 5 1.09861228866811
"5840" "P4345yo" "Same" "AN" "Four-Five" 48 "Y" "1000" 1 5 5 2.39789527279837
"5841" "P443yo" "Different" "A" "Three" 44 "N" "100" 0.333333333333333 1 3 -0.510825623765991
"5842" "P443yo" "Different" "A" "Three" 44 "N" "200" 0.333333333333333 1 3 -0.510825623765991
"5843" "P443yo" "Different" "A" "Three" 44 "N" "300" 0.333333333333333 1 3 -0.510825623765991
"5844" "P443yo" "Different" "A" "Three" 44 "N" "400" 0.333333333333333 1 3 -0.510825623765991
"5845" "P443yo" "Different" "A" "Three" 44 "N" "500" 0.333333333333333 1 3 -0.510825623765991
"5846" "P443yo" "Different" "A" "Three" 44 "N" "600" 0.333333333333333 1 3 -0.510825623765991
"5847" "P443yo" "Different" "A" "Three" 44 "N" "700" 0.333333333333333 1 3 -0.510825623765991
"5848" "P443yo" "Different" "A" "Three" 44 "N" "800" 0.666666666666667 2 3 0.510825623765991
"5849" "P443yo" "Different" "A" "Three" 44 "N" "900" 0.666666666666667 2 3 0.510825623765991
"5850" "P443yo" "Different" "A" "Three" 44 "N" "1000" 0.666666666666667 2 3 0.510825623765991
"5851" "P443yo" "Different" "A" "Three" 44 "Y" "100" 0.25 1 4 -0.847297860387204
"5852" "P443yo" "Different" "A" "Three" 44 "Y" "200" 0.25 1 4 -0.847297860387204
"5853" "P443yo" "Different" "A" "Three" 44 "Y" "300" 0.5 2 4 0
"5854" "P443yo" "Different" "A" "Three" 44 "Y" "400" 0.5 2 4 0
"5855" "P443yo" "Different" "A" "Three" 44 "Y" "500" 0.5 2 4 0
"5856" "P443yo" "Different" "A" "Three" 44 "Y" "600" 0.5 2 4 0
"5857" "P443yo" "Different" "A" "Three" 44 "Y" "700" 0.5 2 4 0
"5858" "P443yo" "Different" "A" "Three" 44 "Y" "800" 0.5 2 4 0
"5859" "P443yo" "Different" "A" "Three" 44 "Y" "900" 0.75 3 4 0.847297860387204
"5860" "P443yo" "Different" "A" "Three" 44 "Y" "1000" 0.75 3 4 0.847297860387204
"5861" "P443yo" "Different" "AN" "Three" 44 "N" "100" 0.6 3 5 0.336472236621213
"5862" "P443yo" "Different" "AN" "Three" 44 "N" "200" 0.6 3 5 0.336472236621213
"5863" "P443yo" "Different" "AN" "Three" 44 "N" "300" 0.6 3 5 0.336472236621213
"5864" "P443yo" "Different" "AN" "Three" 44 "N" "400" 0.6 3 5 0.336472236621213
"5865" "P443yo" "Different" "AN" "Three" 44 "N" "500" 0.6 3 5 0.336472236621213
"5866" "P443yo" "Different" "AN" "Three" 44 "N" "600" 0.6 3 5 0.336472236621213
"5867" "P443yo" "Different" "AN" "Three" 44 "N" "700" 0.6 3 5 0.336472236621213
"5868" "P443yo" "Different" "AN" "Three" 44 "N" "800" 0.8 4 5 1.09861228866811
"5869" "P443yo" "Different" "AN" "Three" 44 "N" "900" 0.8 4 5 1.09861228866811
"5870" "P443yo" "Different" "AN" "Three" 44 "N" "1000" 0.8 4 5 1.09861228866811
"5871" "P443yo" "Different" "AN" "Three" 44 "Y" "100" 0.666666666666667 2 3 0.510825623765991
"5872" "P443yo" "Different" "AN" "Three" 44 "Y" "200" 0.666666666666667 2 3 0.510825623765991
"5873" "P443yo" "Different" "AN" "Three" 44 "Y" "300" 0.666666666666667 2 3 0.510825623765991
"5874" "P443yo" "Different" "AN" "Three" 44 "Y" "400" 0.333333333333333 1 3 -0.510825623765991
"5875" "P443yo" "Different" "AN" "Three" 44 "Y" "500" 0.333333333333333 1 3 -0.510825623765991
"5876" "P443yo" "Different" "AN" "Three" 44 "Y" "600" 0.333333333333333 1 3 -0.510825623765991
"5877" "P443yo" "Different" "AN" "Three" 44 "Y" "700" 0.333333333333333 1 3 -0.510825623765991
"5878" "P443yo" "Different" "AN" "Three" 44 "Y" "800" 0.666666666666667 2 3 0.510825623765991
"5879" "P443yo" "Different" "AN" "Three" 44 "Y" "900" 0.666666666666667 2 3 0.510825623765991
"5880" "P443yo" "Different" "AN" "Three" 44 "Y" "1000" 0.666666666666667 2 3 0.510825623765991
"5881" "P443yo" "Same" "A" "Three" 44 "N" "100" 0 0 4 -2.19722457733622
"5882" "P443yo" "Same" "A" "Three" 44 "N" "200" 0.25 1 4 -0.847297860387204
"5883" "P443yo" "Same" "A" "Three" 44 "N" "300" 0.25 1 4 -0.847297860387204
"5884" "P443yo" "Same" "A" "Three" 44 "N" "400" 0.25 1 4 -0.847297860387204
"5885" "P443yo" "Same" "A" "Three" 44 "N" "500" 0.5 2 4 0
"5886" "P443yo" "Same" "A" "Three" 44 "N" "600" 0.5 2 4 0
"5887" "P443yo" "Same" "A" "Three" 44 "N" "700" 0.5 2 4 0
"5888" "P443yo" "Same" "A" "Three" 44 "N" "800" 0.5 2 4 0
"5889" "P443yo" "Same" "A" "Three" 44 "N" "900" 0.5 2 4 0
"5890" "P443yo" "Same" "A" "Three" 44 "N" "1000" 0.25 1 4 -0.847297860387204
"5891" "P443yo" "Same" "A" "Three" 44 "Y" "100" 0.4 2 5 -0.336472236621213
"5892" "P443yo" "Same" "A" "Three" 44 "Y" "200" 0.6 3 5 0.336472236621213
"5893" "P443yo" "Same" "A" "Three" 44 "Y" "300" 0.6 3 5 0.336472236621213
"5894" "P443yo" "Same" "A" "Three" 44 "Y" "400" 0.4 2 5 -0.336472236621213
"5895" "P443yo" "Same" "A" "Three" 44 "Y" "500" 0.6 3 5 0.336472236621213
"5896" "P443yo" "Same" "A" "Three" 44 "Y" "600" 0.6 3 5 0.336472236621213
"5897" "P443yo" "Same" "A" "Three" 44 "Y" "700" 0.6 3 5 0.336472236621213
"5898" "P443yo" "Same" "A" "Three" 44 "Y" "800" 0.6 3 5 0.336472236621213
"5899" "P443yo" "Same" "A" "Three" 44 "Y" "900" 1 5 5 2.39789527279837
"5900" "P443yo" "Same" "A" "Three" 44 "Y" "1000" 1 5 5 2.39789527279837
