"ItemN" "Onset" "Determiner" "Agecat" "OldNew" "variable" "TARGETFIXBIN.m" "yT" "N_T" "elogT"
"1207" 16 "Different" "A" "Four-Five" "N" "700" 0.666666666666667 12 18 0.653926467406664
"1208" 16 "Different" "A" "Four-Five" "N" "800" 0.777777777777778 14 18 1.17007125265025
"1209" 16 "Different" "A" "Four-Five" "N" "900" 0.777777777777778 14 18 1.17007125265025
"1210" 16 "Different" "A" "Four-Five" "N" "1000" 0.833333333333333 15 18 1.48807705542983
"1211" 16 "Different" "A" "Four-Five" "Y" "100" 0.444444444444444 8 18 -0.211309093667207
"1212" 16 "Different" "A" "Four-Five" "Y" "200" 0.444444444444444 8 18 -0.211309093667207
"1213" 16 "Different" "A" "Four-Five" "Y" "300" 0.333333333333333 6 18 -0.653926467406664
"1214" 16 "Different" "A" "Four-Five" "Y" "400" 0.277777777777778 5 18 -0.897941593205959
"1215" 16 "Different" "A" "Four-Five" "Y" "500" 0.388888888888889 7 18 -0.42744401482694
"1216" 16 "Different" "A" "Four-Five" "Y" "600" 0.5 9 18 0
"1217" 16 "Different" "A" "Four-Five" "Y" "700" 0.666666666666667 12 18 0.653926467406664
"1218" 16 "Different" "A" "Four-Five" "Y" "800" 0.666666666666667 12 18 0.653926467406664
"1219" 16 "Different" "A" "Four-Five" "Y" "900" 0.666666666666667 12 18 0.653926467406664
"1220" 16 "Different" "A" "Four-Five" "Y" "1000" 0.722222222222222 13 18 0.897941593205959
"1221" 16 "Different" "A" "Three" "N" "100" 0.176470588235294 3 17 -1.42138568093116
"1222" 16 "Different" "A" "Three" "N" "200" 0.176470588235294 3 17 -1.42138568093116
"1223" 16 "Different" "A" "Three" "N" "300" 0.235294117647059 4 17 -1.09861228866811
"1224" 16 "Different" "A" "Three" "N" "400" 0.235294117647059 4 17 -1.09861228866811
"1225" 16 "Different" "A" "Three" "N" "500" 0.294117647058824 5 17 -0.82098055206983
"1226" 16 "Different" "A" "Three" "N" "600" 0.294117647058824 5 17 -0.82098055206983
"1227" 16 "Different" "A" "Three" "N" "700" 0.294117647058824 5 17 -0.82098055206983
"1228" 16 "Different" "A" "Three" "N" "800" 0.411764705882353 7 17 -0.336472236621213
"1229" 16 "Different" "A" "Three" "N" "900" 0.647058823529412 11 17 0.570544858467613
"1230" 16 "Different" "A" "Three" "N" "1000" 0.705882352941177 12 17 0.82098055206983
"1231" 16 "Different" "A" "Three" "Y" "100" 0.333333333333333 5 15 -0.646627164925052
"1232" 16 "Different" "A" "Three" "Y" "200" 0.466666666666667 7 15 -0.125163142954006
"1233" 16 "Different" "A" "Three" "Y" "300" 0.466666666666667 7 15 -0.125163142954006
"1234" 16 "Different" "A" "Three" "Y" "400" 0.466666666666667 7 15 -0.125163142954006
"1235" 16 "Different" "A" "Three" "Y" "500" 0.6 9 15 0.379489621704904
"1236" 16 "Different" "A" "Three" "Y" "600" 0.666666666666667 10 15 0.646627164925052
"1237" 16 "Different" "A" "Three" "Y" "700" 0.6 9 15 0.379489621704904
"1238" 16 "Different" "A" "Three" "Y" "800" 0.6 9 15 0.379489621704904
"1239" 16 "Different" "A" "Three" "Y" "900" 0.733333333333333 11 15 0.93826963859293
"1240" 16 "Different" "A" "Three" "Y" "1000" 0.8 12 15 1.27296567581289
"1241" 16 "Same" "A" "Four-Five" "N" "100" 0.352941176470588 6 17 -0.570544858467613
"1242" 16 "Same" "A" "Four-Five" "N" "200" 0.470588235294118 8 17 -0.111225635110224
"1243" 16 "Same" "A" "Four-Five" "N" "300" 0.470588235294118 8 17 -0.111225635110224
"1244" 16 "Same" "A" "Four-Five" "N" "400" 0.411764705882353 7 17 -0.336472236621213
"1245" 16 "Same" "A" "Four-Five" "N" "500" 0.352941176470588 6 17 -0.570544858467613
"1246" 16 "Same" "A" "Four-Five" "N" "600" 0.529411764705882 9 17 0.111225635110224
"1247" 16 "Same" "A" "Four-Five" "N" "700" 0.647058823529412 11 17 0.570544858467613
"1248" 16 "Same" "A" "Four-Five" "N" "800" 0.705882352941177 12 17 0.82098055206983
"1249" 16 "Same" "A" "Four-Five" "N" "900" 0.882352941176471 15 17 1.82454929205105
"1250" 16 "Same" "A" "Four-Five" "N" "1000" 0.823529411764706 14 17 1.42138568093116
"1251" 16 "Same" "A" "Four-Five" "Y" "100" 0.470588235294118 8 17 -0.111225635110224
"1252" 16 "Same" "A" "Four-Five" "Y" "200" 0.470588235294118 8 17 -0.111225635110224
"1253" 16 "Same" "A" "Four-Five" "Y" "300" 0.470588235294118 8 17 -0.111225635110224
"1254" 16 "Same" "A" "Four-Five" "Y" "400" 0.470588235294118 8 17 -0.111225635110224
"1255" 16 "Same" "A" "Four-Five" "Y" "500" 0.588235294117647 10 17 0.336472236621213
"1256" 16 "Same" "A" "Four-Five" "Y" "600" 0.647058823529412 11 17 0.570544858467613
"1257" 16 "Same" "A" "Four-Five" "Y" "700" 0.764705882352941 13 17 1.09861228866811
"1258" 16 "Same" "A" "Four-Five" "Y" "800" 0.764705882352941 13 17 1.09861228866811
"1259" 16 "Same" "A" "Four-Five" "Y" "900" 0.705882352941177 12 17 0.82098055206983
"1260" 16 "Same" "A" "Four-Five" "Y" "1000" 0.705882352941177 12 17 0.82098055206983
"1261" 16 "Same" "A" "Three" "N" "100" 0.333333333333333 5 15 -0.646627164925052
"1262" 16 "Same" "A" "Three" "N" "200" 0.466666666666667 7 15 -0.125163142954006
"1263" 16 "Same" "A" "Three" "N" "300" 0.533333333333333 8 15 0.125163142954006
"1264" 16 "Same" "A" "Three" "N" "400" 0.533333333333333 8 15 0.125163142954006
"1265" 16 "Same" "A" "Three" "N" "500" 0.466666666666667 7 15 -0.125163142954006
"1266" 16 "Same" "A" "Three" "N" "600" 0.466666666666667 7 15 -0.125163142954006
"1267" 16 "Same" "A" "Three" "N" "700" 0.466666666666667 7 15 -0.125163142954006
"1268" 16 "Same" "A" "Three" "N" "800" 0.6 9 15 0.379489621704904
"1269" 16 "Same" "A" "Three" "N" "900" 0.8 12 15 1.27296567581289
"1270" 16 "Same" "A" "Three" "N" "1000" 0.866666666666667 13 15 1.68639895357023
"1271" 16 "Same" "A" "Three" "Y" "100" 0.3125 5 16 -0.737598943130779
"1272" 16 "Same" "A" "Three" "Y" "200" 0.4375 7 16 -0.23638877806423
"1273" 16 "Same" "A" "Three" "Y" "300" 0.5 8 16 0
"1274" 16 "Same" "A" "Three" "Y" "400" 0.5625 9 16 0.23638877806423
"1275" 16 "Same" "A" "Three" "Y" "500" 0.625 10 16 0.479573080261886
"1276" 16 "Same" "A" "Three" "Y" "600" 0.5 8 16 0
"1277" 16 "Same" "A" "Three" "Y" "700" 0.6875 11 16 0.737598943130779
"1278" 16 "Same" "A" "Three" "Y" "800" 0.6875 11 16 0.737598943130779
"1279" 16 "Same" "A" "Three" "Y" "900" 0.75 12 16 1.02165124753198
"1280" 16 "Same" "A" "Three" "Y" "1000" 0.75 12 16 1.02165124753198
"1281" 17 "Different" "AN" "Four-Five" "N" "100" 0.368421052631579 7 19 -0.510825623765991
"1282" 17 "Different" "AN" "Four-Five" "N" "200" 0.368421052631579 7 19 -0.510825623765991
"1283" 17 "Different" "AN" "Four-Five" "N" "300" 0.315789473684211 6 19 -0.730887508542792
"1284" 17 "Different" "AN" "Four-Five" "N" "400" 0.315789473684211 6 19 -0.730887508542792
"1285" 17 "Different" "AN" "Four-Five" "N" "500" 0.315789473684211 6 19 -0.730887508542792
"1286" 17 "Different" "AN" "Four-Five" "N" "600" 0.315789473684211 6 19 -0.730887508542792
"1287" 17 "Different" "AN" "Four-Five" "N" "700" 0.368421052631579 7 19 -0.510825623765991
"1288" 17 "Different" "AN" "Four-Five" "N" "800" 0.473684210526316 9 19 -0.100083458556983
"1289" 17 "Different" "AN" "Four-Five" "N" "900" 0.631578947368421 12 19 0.510825623765991
"1290" 17 "Different" "AN" "Four-Five" "N" "1000" 0.789473684210526 15 19 1.23676262714893
"1291" 17 "Different" "AN" "Four-Five" "Y" "100" 0.352941176470588 6 17 -0.570544858467613
"1292" 17 "Different" "AN" "Four-Five" "Y" "200" 0.529411764705882 9 17 0.111225635110224
"1293" 17 "Different" "AN" "Four-Five" "Y" "300" 0.529411764705882 9 17 0.111225635110224
"1294" 17 "Different" "AN" "Four-Five" "Y" "400" 0.588235294117647 10 17 0.336472236621213
"1295" 17 "Different" "AN" "Four-Five" "Y" "500" 0.588235294117647 10 17 0.336472236621213
"1296" 17 "Different" "AN" "Four-Five" "Y" "600" 0.764705882352941 13 17 1.09861228866811
"1297" 17 "Different" "AN" "Four-Five" "Y" "700" 0.882352941176471 15 17 1.82454929205105
"1298" 17 "Different" "AN" "Four-Five" "Y" "800" 0.882352941176471 15 17 1.82454929205105
"1299" 17 "Different" "AN" "Four-Five" "Y" "900" 0.941176470588235 16 17 2.39789527279837
"1300" 17 "Different" "AN" "Four-Five" "Y" "1000" 0.882352941176471 15 17 1.82454929205105
"1301" 17 "Different" "AN" "Three" "N" "100" 0.333333333333333 6 18 -0.653926467406664
"1302" 17 "Different" "AN" "Three" "N" "200" 0.444444444444444 8 18 -0.211309093667207
"1303" 17 "Different" "AN" "Three" "N" "300" 0.5 9 18 0
"1304" 17 "Different" "AN" "Three" "N" "400" 0.611111111111111 11 18 0.42744401482694
"1305" 17 "Different" "AN" "Three" "N" "500" 0.611111111111111 11 18 0.42744401482694
"1306" 17 "Different" "AN" "Three" "N" "600" 0.611111111111111 11 18 0.42744401482694
"1307" 17 "Different" "AN" "Three" "N" "700" 0.666666666666667 12 18 0.653926467406664
"1308" 17 "Different" "AN" "Three" "N" "800" 0.777777777777778 14 18 1.17007125265025
"1309" 17 "Different" "AN" "Three" "N" "900" 0.777777777777778 14 18 1.17007125265025
"1310" 17 "Different" "AN" "Three" "N" "1000" 0.833333333333333 15 18 1.48807705542983
"1311" 17 "Different" "AN" "Three" "Y" "100" 0.529411764705882 9 17 0.111225635110224
"1312" 17 "Different" "AN" "Three" "Y" "200" 0.529411764705882 9 17 0.111225635110224
"1313" 17 "Different" "AN" "Three" "Y" "300" 0.529411764705882 9 17 0.111225635110224
"1314" 17 "Different" "AN" "Three" "Y" "400" 0.411764705882353 7 17 -0.336472236621213
"1315" 17 "Different" "AN" "Three" "Y" "500" 0.529411764705882 9 17 0.111225635110224
"1316" 17 "Different" "AN" "Three" "Y" "600" 0.529411764705882 9 17 0.111225635110224
"1317" 17 "Different" "AN" "Three" "Y" "700" 0.470588235294118 8 17 -0.111225635110224
"1318" 17 "Different" "AN" "Three" "Y" "800" 0.705882352941177 12 17 0.82098055206983
"1319" 17 "Different" "AN" "Three" "Y" "900" 0.764705882352941 13 17 1.09861228866811
"1320" 17 "Different" "AN" "Three" "Y" "1000" 0.764705882352941 13 17 1.09861228866811
"1321" 17 "Same" "AN" "Four-Five" "N" "100" 0.388888888888889 7 18 -0.42744401482694
"1322" 17 "Same" "AN" "Four-Five" "N" "200" 0.5 9 18 0
"1323" 17 "Same" "AN" "Four-Five" "N" "300" 0.444444444444444 8 18 -0.211309093667207
"1324" 17 "Same" "AN" "Four-Five" "N" "400" 0.388888888888889 7 18 -0.42744401482694
"1325" 17 "Same" "AN" "Four-Five" "N" "500" 0.333333333333333 6 18 -0.653926467406664
"1326" 17 "Same" "AN" "Four-Five" "N" "600" 0.388888888888889 7 18 -0.42744401482694
"1327" 17 "Same" "AN" "Four-Five" "N" "700" 0.333333333333333 6 18 -0.653926467406664
"1328" 17 "Same" "AN" "Four-Five" "N" "800" 0.388888888888889 7 18 -0.42744401482694
"1329" 17 "Same" "AN" "Four-Five" "N" "900" 0.666666666666667 12 18 0.653926467406664
"1330" 17 "Same" "AN" "Four-Five" "N" "1000" 0.722222222222222 13 18 0.897941593205959
"1331" 17 "Same" "AN" "Four-Five" "Y" "100" 0.375 6 16 -0.479573080261886
"1332" 17 "Same" "AN" "Four-Five" "Y" "200" 0.4375 7 16 -0.23638877806423
"1333" 17 "Same" "AN" "Four-Five" "Y" "300" 0.4375 7 16 -0.23638877806423
"1334" 17 "Same" "AN" "Four-Five" "Y" "400" 0.5 8 16 0
"1335" 17 "Same" "AN" "Four-Five" "Y" "500" 0.625 10 16 0.479573080261886
"1336" 17 "Same" "AN" "Four-Five" "Y" "600" 0.5625 9 16 0.23638877806423
"1337" 17 "Same" "AN" "Four-Five" "Y" "700" 0.5625 9 16 0.23638877806423
"1338" 17 "Same" "AN" "Four-Five" "Y" "800" 0.5625 9 16 0.23638877806423
"1339" 17 "Same" "AN" "Four-Five" "Y" "900" 0.4375 7 16 -0.23638877806423
"1340" 17 "Same" "AN" "Four-Five" "Y" "1000" 0.625 10 16 0.479573080261886
"1341" 17 "Same" "AN" "Three" "N" "100" 0.333333333333333 6 18 -0.653926467406664
"1342" 17 "Same" "AN" "Three" "N" "200" 0.555555555555556 10 18 0.211309093667207
"1343" 17 "Same" "AN" "Three" "N" "300" 0.555555555555556 10 18 0.211309093667207
"1344" 17 "Same" "AN" "Three" "N" "400" 0.611111111111111 11 18 0.42744401482694
"1345" 17 "Same" "AN" "Three" "N" "500" 0.611111111111111 11 18 0.42744401482694
"1346" 17 "Same" "AN" "Three" "N" "600" 0.5 9 18 0
"1347" 17 "Same" "AN" "Three" "N" "700" 0.444444444444444 8 18 -0.211309093667207
"1348" 17 "Same" "AN" "Three" "N" "800" 0.5 9 18 0
"1349" 17 "Same" "AN" "Three" "N" "900" 0.5 9 18 0
"1350" 17 "Same" "AN" "Three" "N" "1000" 0.666666666666667 12 18 0.653926467406664
"1351" 17 "Same" "AN" "Three" "Y" "100" 0.368421052631579 7 19 -0.510825623765991
"1352" 17 "Same" "AN" "Three" "Y" "200" 0.473684210526316 9 19 -0.100083458556983
"1353" 17 "Same" "AN" "Three" "Y" "300" 0.421052631578947 8 19 -0.302280871872934
"1354" 17 "Same" "AN" "Three" "Y" "400" 0.368421052631579 7 19 -0.510825623765991
"1355" 17 "Same" "AN" "Three" "Y" "500" 0.421052631578947 8 19 -0.302280871872934
"1356" 17 "Same" "AN" "Three" "Y" "600" 0.421052631578947 8 19 -0.302280871872934
"1357" 17 "Same" "AN" "Three" "Y" "700" 0.526315789473684 10 19 0.100083458556983
"1358" 17 "Same" "AN" "Three" "Y" "800" 0.631578947368421 12 19 0.510825623765991
"1359" 17 "Same" "AN" "Three" "Y" "900" 0.631578947368421 12 19 0.510825623765991
"1360" 17 "Same" "AN" "Three" "Y" "1000" 0.684210526315789 13 19 0.730887508542792
"1361" 18 "Different" "AN" "Four-Five" "N" "100" 0.75 12 16 1.02165124753198
"1362" 18 "Different" "AN" "Four-Five" "N" "200" 0.75 12 16 1.02165124753198
"1363" 18 "Different" "AN" "Four-Five" "N" "300" 0.625 10 16 0.479573080261886
"1364" 18 "Different" "AN" "Four-Five" "N" "400" 0.6875 11 16 0.737598943130779
"1365" 18 "Different" "AN" "Four-Five" "N" "500" 0.625 10 16 0.479573080261886
"1366" 18 "Different" "AN" "Four-Five" "N" "600" 0.625 10 16 0.479573080261886
"1367" 18 "Different" "AN" "Four-Five" "N" "700" 0.8125 13 16 1.34992671694902
"1368" 18 "Different" "AN" "Four-Five" "N" "800" 0.875 14 16 1.75785791755237
"1369" 18 "Different" "AN" "Four-Five" "N" "900" 0.9375 15 16 2.33537491581704
"1370" 18 "Different" "AN" "Four-Five" "N" "1000" 1 16 16 3.49650756146648
"1371" 18 "Different" "AN" "Four-Five" "Y" "100" 0.842105263157895 16 19 1.55059741241117
"1372" 18 "Different" "AN" "Four-Five" "Y" "200" 0.894736842105263 17 19 1.94591014905531
"1373" 18 "Different" "AN" "Four-Five" "Y" "300" 0.789473684210526 15 19 1.23676262714893
"1374" 18 "Different" "AN" "Four-Five" "Y" "400" 0.842105263157895 16 19 1.55059741241117
"1375" 18 "Different" "AN" "Four-Five" "Y" "500" 0.789473684210526 15 19 1.23676262714893
"1376" 18 "Different" "AN" "Four-Five" "Y" "600" 0.842105263157895 16 19 1.55059741241117
"1377" 18 "Different" "AN" "Four-Five" "Y" "700" 0.947368421052632 18 19 2.51230562397611
"1378" 18 "Different" "AN" "Four-Five" "Y" "800" 0.947368421052632 18 19 2.51230562397611
"1379" 18 "Different" "AN" "Four-Five" "Y" "900" 0.947368421052632 18 19 2.51230562397611
"1380" 18 "Different" "AN" "Four-Five" "Y" "1000" 0.947368421052632 18 19 2.51230562397611
"1381" 18 "Different" "AN" "Three" "N" "100" 0.611111111111111 11 18 0.42744401482694
"1382" 18 "Different" "AN" "Three" "N" "200" 0.666666666666667 12 18 0.653926467406664
"1383" 18 "Different" "AN" "Three" "N" "300" 0.666666666666667 12 18 0.653926467406664
"1384" 18 "Different" "AN" "Three" "N" "400" 0.666666666666667 12 18 0.653926467406664
"1385" 18 "Different" "AN" "Three" "N" "500" 0.666666666666667 12 18 0.653926467406664
"1386" 18 "Different" "AN" "Three" "N" "600" 0.555555555555556 10 18 0.211309093667207
"1387" 18 "Different" "AN" "Three" "N" "700" 0.722222222222222 13 18 0.897941593205959
"1388" 18 "Different" "AN" "Three" "N" "800" 0.888888888888889 16 18 1.88706964903238
"1389" 18 "Different" "AN" "Three" "N" "900" 0.833333333333333 15 18 1.48807705542983
"1390" 18 "Different" "AN" "Three" "N" "1000" 0.888888888888889 16 18 1.88706964903238
"1391" 18 "Different" "AN" "Three" "Y" "100" 0.714285714285714 10 14 0.847297860387204
"1392" 18 "Different" "AN" "Three" "Y" "200" 0.785714285714286 11 14 1.18958406687384
"1393" 18 "Different" "AN" "Three" "Y" "300" 0.571428571428571 8 14 0.268263986594679
"1394" 18 "Different" "AN" "Three" "Y" "400" 0.571428571428571 8 14 0.268263986594679
"1395" 18 "Different" "AN" "Three" "Y" "500" 0.642857142857143 9 14 0.54654370636807
"1396" 18 "Different" "AN" "Three" "Y" "600" 0.714285714285714 10 14 0.847297860387204
"1397" 18 "Different" "AN" "Three" "Y" "700" 0.785714285714286 11 14 1.18958406687384
"1398" 18 "Different" "AN" "Three" "Y" "800" 0.928571428571429 13 14 2.19722457733622
"1399" 18 "Different" "AN" "Three" "Y" "900" 0.928571428571429 13 14 2.19722457733622
"1400" 18 "Different" "AN" "Three" "Y" "1000" 0.857142857142857 12 14 1.6094379124341
"1401" 18 "Same" "AN" "Four-Five" "N" "100" 0.4 6 15 -0.379489621704904
"1402" 18 "Same" "AN" "Four-Five" "N" "200" 0.4 6 15 -0.379489621704904
"1403" 18 "Same" "AN" "Four-Five" "N" "300" 0.4 6 15 -0.379489621704904
"1404" 18 "Same" "AN" "Four-Five" "N" "400" 0.4 6 15 -0.379489621704904
"1405" 18 "Same" "AN" "Four-Five" "N" "500" 0.4 6 15 -0.379489621704904
"1406" 18 "Same" "AN" "Four-Five" "N" "600" 0.4 6 15 -0.379489621704904
"1407" 18 "Same" "AN" "Four-Five" "N" "700" 0.466666666666667 7 15 -0.125163142954006
"1408" 18 "Same" "AN" "Four-Five" "N" "800" 0.8 12 15 1.27296567581289
"1409" 18 "Same" "AN" "Four-Five" "N" "900" 0.733333333333333 11 15 0.93826963859293
"1410" 18 "Same" "AN" "Four-Five" "N" "1000" 0.666666666666667 10 15 0.646627164925052
"1411" 18 "Same" "AN" "Four-Five" "Y" "100" 0.705882352941177 12 17 0.82098055206983
"1412" 18 "Same" "AN" "Four-Five" "Y" "200" 0.764705882352941 13 17 1.09861228866811
"1413" 18 "Same" "AN" "Four-Five" "Y" "300" 0.705882352941177 12 17 0.82098055206983
"1414" 18 "Same" "AN" "Four-Five" "Y" "400" 0.764705882352941 13 17 1.09861228866811
"1415" 18 "Same" "AN" "Four-Five" "Y" "500" 0.882352941176471 15 17 1.82454929205105
"1416" 18 "Same" "AN" "Four-Five" "Y" "600" 1 17 17 3.55534806148941
"1417" 18 "Same" "AN" "Four-Five" "Y" "700" 0.941176470588235 16 17 2.39789527279837
"1418" 18 "Same" "AN" "Four-Five" "Y" "800" 0.882352941176471 15 17 1.82454929205105
"1419" 18 "Same" "AN" "Four-Five" "Y" "900" 0.941176470588235 16 17 2.39789527279837
"1420" 18 "Same" "AN" "Four-Five" "Y" "1000" 0.941176470588235 16 17 2.39789527279837
"1421" 18 "Same" "AN" "Three" "N" "100" 0.5 8 16 0
"1422" 18 "Same" "AN" "Three" "N" "200" 0.5 8 16 0
"1423" 18 "Same" "AN" "Three" "N" "300" 0.5625 9 16 0.23638877806423
"1424" 18 "Same" "AN" "Three" "N" "400" 0.5 8 16 0
"1425" 18 "Same" "AN" "Three" "N" "500" 0.5 8 16 0
"1426" 18 "Same" "AN" "Three" "N" "600" 0.4375 7 16 -0.23638877806423
"1427" 18 "Same" "AN" "Three" "N" "700" 0.375 6 16 -0.479573080261886
"1428" 18 "Same" "AN" "Three" "N" "800" 0.5625 9 16 0.23638877806423
"1429" 18 "Same" "AN" "Three" "N" "900" 0.75 12 16 1.02165124753198
"1430" 18 "Same" "AN" "Three" "N" "1000" 0.875 14 16 1.75785791755237
"1431" 18 "Same" "AN" "Three" "Y" "100" 0.8125 13 16 1.34992671694902
"1432" 18 "Same" "AN" "Three" "Y" "200" 0.8125 13 16 1.34992671694902
"1433" 18 "Same" "AN" "Three" "Y" "300" 0.875 14 16 1.75785791755237
"1434" 18 "Same" "AN" "Three" "Y" "400" 0.875 14 16 1.75785791755237
"1435" 18 "Same" "AN" "Three" "Y" "500" 0.875 14 16 1.75785791755237
"1436" 18 "Same" "AN" "Three" "Y" "600" 0.8125 13 16 1.34992671694902
"1437" 18 "Same" "AN" "Three" "Y" "700" 0.8125 13 16 1.34992671694902
"1438" 18 "Same" "AN" "Three" "Y" "800" 0.75 12 16 1.02165124753198
"1439" 18 "Same" "AN" "Three" "Y" "900" 0.6875 11 16 0.737598943130779
"1440" 18 "Same" "AN" "Three" "Y" "1000" 0.6875 11 16 0.737598943130779
"1441" 19 "Different" "A" "Four-Five" "N" "100" 0.611111111111111 11 18 0.42744401482694
"1442" 19 "Different" "A" "Four-Five" "N" "200" 0.666666666666667 12 18 0.653926467406664
"1443" 19 "Different" "A" "Four-Five" "N" "300" 0.666666666666667 12 18 0.653926467406664
"1444" 19 "Different" "A" "Four-Five" "N" "400" 0.722222222222222 13 18 0.897941593205959
"1445" 19 "Different" "A" "Four-Five" "N" "500" 0.666666666666667 12 18 0.653926467406664
"1446" 19 "Different" "A" "Four-Five" "N" "600" 0.666666666666667 12 18 0.653926467406664
"1447" 19 "Different" "A" "Four-Five" "N" "700" 0.722222222222222 13 18 0.897941593205959
"1448" 19 "Different" "A" "Four-Five" "N" "800" 0.833333333333333 15 18 1.48807705542983
"1449" 19 "Different" "A" "Four-Five" "N" "900" 0.944444444444444 17 18 2.4567357728213
"1450" 19 "Different" "A" "Four-Five" "N" "1000" 0.944444444444444 17 18 2.4567357728213
"1451" 19 "Different" "A" "Four-Five" "Y" "100" 0.470588235294118 8 17 -0.111225635110224
"1452" 19 "Different" "A" "Four-Five" "Y" "200" 0.529411764705882 9 17 0.111225635110224
"1453" 19 "Different" "A" "Four-Five" "Y" "300" 0.529411764705882 9 17 0.111225635110224
"1454" 19 "Different" "A" "Four-Five" "Y" "400" 0.529411764705882 9 17 0.111225635110224
"1455" 19 "Different" "A" "Four-Five" "Y" "500" 0.647058823529412 11 17 0.570544858467613
"1456" 19 "Different" "A" "Four-Five" "Y" "600" 0.647058823529412 11 17 0.570544858467613
"1457" 19 "Different" "A" "Four-Five" "Y" "700" 0.764705882352941 13 17 1.09861228866811
"1458" 19 "Different" "A" "Four-Five" "Y" "800" 0.705882352941177 12 17 0.82098055206983
"1459" 19 "Different" "A" "Four-Five" "Y" "900" 0.764705882352941 13 17 1.09861228866811
"1460" 19 "Different" "A" "Four-Five" "Y" "1000" 0.705882352941177 12 17 0.82098055206983
"1461" 19 "Different" "A" "Three" "N" "100" 0.5625 9 16 0.23638877806423
"1462" 19 "Different" "A" "Three" "N" "200" 0.625 10 16 0.479573080261886
"1463" 19 "Different" "A" "Three" "N" "300" 0.625 10 16 0.479573080261886
"1464" 19 "Different" "A" "Three" "N" "400" 0.625 10 16 0.479573080261886
"1465" 19 "Different" "A" "Three" "N" "500" 0.625 10 16 0.479573080261886
"1466" 19 "Different" "A" "Three" "N" "600" 0.75 12 16 1.02165124753198
"1467" 19 "Different" "A" "Three" "N" "700" 0.75 12 16 1.02165124753198
"1468" 19 "Different" "A" "Three" "N" "800" 0.75 12 16 1.02165124753198
"1469" 19 "Different" "A" "Three" "N" "900" 0.75 12 16 1.02165124753198
"1470" 19 "Different" "A" "Three" "N" "1000" 0.875 14 16 1.75785791755237
"1471" 19 "Different" "A" "Three" "Y" "100" 0.714285714285714 10 14 0.847297860387204
"1472" 19 "Different" "A" "Three" "Y" "200" 0.857142857142857 12 14 1.6094379124341
"1473" 19 "Different" "A" "Three" "Y" "300" 0.785714285714286 11 14 1.18958406687384
"1474" 19 "Different" "A" "Three" "Y" "400" 0.785714285714286 11 14 1.18958406687384
"1475" 19 "Different" "A" "Three" "Y" "500" 0.785714285714286 11 14 1.18958406687384
"1476" 19 "Different" "A" "Three" "Y" "600" 0.857142857142857 12 14 1.6094379124341
"1477" 19 "Different" "A" "Three" "Y" "700" 0.928571428571429 13 14 2.19722457733622
"1478" 19 "Different" "A" "Three" "Y" "800" 0.857142857142857 12 14 1.6094379124341
"1479" 19 "Different" "A" "Three" "Y" "900" 0.785714285714286 11 14 1.18958406687384
"1480" 19 "Different" "A" "Three" "Y" "1000" 0.785714285714286 11 14 1.18958406687384
"1481" 19 "Same" "A" "Four-Five" "N" "100" 0.55 11 20 0.191055236762709
"1482" 19 "Same" "A" "Four-Five" "N" "200" 0.55 11 20 0.191055236762709
"1483" 19 "Same" "A" "Four-Five" "N" "300" 0.5 10 20 0
"1484" 19 "Same" "A" "Four-Five" "N" "400" 0.45 9 20 -0.191055236762709
"1485" 19 "Same" "A" "Four-Five" "N" "500" 0.45 9 20 -0.191055236762709
"1486" 19 "Same" "A" "Four-Five" "N" "600" 0.6 12 20 0.385662480811985
"1487" 19 "Same" "A" "Four-Five" "N" "700" 0.7 14 20 0.802346472524937
"1488" 19 "Same" "A" "Four-Five" "N" "800" 0.8 16 20 1.29928298413026
"1489" 19 "Same" "A" "Four-Five" "N" "900" 0.75 15 20 1.03609193168678
"1490" 19 "Same" "A" "Four-Five" "N" "1000" 0.9 18 20 2.00148000021012
"1491" 19 "Same" "A" "Four-Five" "Y" "100" 0.611111111111111 11 18 0.42744401482694
"1492" 19 "Same" "A" "Four-Five" "Y" "200" 0.611111111111111 11 18 0.42744401482694
"1493" 19 "Same" "A" "Four-Five" "Y" "300" 0.611111111111111 11 18 0.42744401482694
"1494" 19 "Same" "A" "Four-Five" "Y" "400" 0.555555555555556 10 18 0.211309093667207
"1495" 19 "Same" "A" "Four-Five" "Y" "500" 0.555555555555556 10 18 0.211309093667207
"1496" 19 "Same" "A" "Four-Five" "Y" "600" 0.666666666666667 12 18 0.653926467406664
"1497" 19 "Same" "A" "Four-Five" "Y" "700" 0.722222222222222 13 18 0.897941593205959
"1498" 19 "Same" "A" "Four-Five" "Y" "800" 0.833333333333333 15 18 1.48807705542983
"1499" 19 "Same" "A" "Four-Five" "Y" "900" 0.888888888888889 16 18 1.88706964903238
"1500" 19 "Same" "A" "Four-Five" "Y" "1000" 0.833333333333333 15 18 1.48807705542983
"1501" 19 "Same" "A" "Three" "N" "100" 0.1875 3 16 -1.34992671694902
"1502" 19 "Same" "A" "Three" "N" "200" 0.25 4 16 -1.02165124753198
"1503" 19 "Same" "A" "Three" "N" "300" 0.1875 3 16 -1.34992671694902
"1504" 19 "Same" "A" "Three" "N" "400" 0.1875 3 16 -1.34992671694902
"1505" 19 "Same" "A" "Three" "N" "500" 0.125 2 16 -1.75785791755237
